,Car_name,mileage,dealer_name,Service_ratings,Service_reviews,consumer_ratings,consumer_reviews,price,Ext_color,Int_color,drive_train,fuel_type,transmission,engine
745,2019 Ford Edge SEL,19440,Five Star Ford Dallas,4.7,373,4.7,193,29000, Magnetic , Ebony , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
746,2019 Ford Explorer XLT,32163,Bill Brown Ford,4.7,766,4.8,110,33999, Gray , Ebony Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
747,2019 Ford F-150 XLT,23343,Garnet Ford,4.9,1677,4.8,424,43060, Agate Black Metallic , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo
748,2018 Ford F-150 Lariat,85243,Uptown Ford Lincoln,4.8,430,4.8,816,38995, Magnetic Metallic , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo
749,2021 Ford F-150 XL,21082,Lithia Springs Ford,4.7,316,4.8,79,41999, Gray Metallic , Black , Rear-wheel Drive ,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC
750,2020 Ford Escape SEL,16325,Atchinson Ford,4.8,327,4.6,230,27000, Oxford White , Ebony Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,1.5L I3 12V GDI DOHC Turbo
751,2019 Ford Escape Titanium,35792,Capitol Ford,4.2,71,4.7,264,29200, Ruby Red , Charcoal Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
752,2020 Ford EcoSport Titanium,17420,Appel Ford,4.7,189,4.7,62,25000, Moondust , Ebony Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC
753,2020 Ford Expedition Max Limited,61494,AutoNation Ford Valencia,4.6,1263,4.5,15,52995, Agate Black , – , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo
754,2019 Ford F-150 XLT,59132,Power Ford,4.7,2377,4.8,424,41990, Green , Medium Light Camel , Four-wheel Drive ,Gasoline ,Automatic,3.5L V6 24V PDI DOHC Twin Turbo
755,2020 Ford Edge Titanium,20387,Pat Milliken Ford,4.9,1506,4.9,141,34927, Rapid Red Metallic Tinted Clearcoat , Ebony , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
756,2020 Ford Edge SEL,16502,Bill Brown Ford,4.7,766,4.9,141,31990, Red , Ebony , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
757,2019 Ford F-150 Lariat,38248,Apple Ford Lincoln Apple Valley,4.7,1606,4.8,424,46399, Magnetic , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC
758,2018 Ford F-150 XL,40485,Paul Miller Ford Mazda,4.8,956,4.8,816,35926, Shadow Black , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo
759,2021 Ford F-150 XLT,19611,Larry H. Miller Ford Mesa,4.5,681,4.8,79,58644, Gray , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo
760,2019 Ford F-150 XLT,23498,Columbia Ford Kia,4.8,2950,4.8,424,47977, Black , Medium Earth Gray , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo
761,2019 Ford Edge SEL,10620,Varsity Ford,4.9,2264,4.7,193,30950, Burgundy , Ebony , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
762,2020 Ford Expedition Limited,15300,Holiday Ford,4.8,253,4.9,27,67250, Agate Black , Ebony , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo
763,2019 Ford Edge SEL,38958,Randall Reed's Planet Ford 635,4.5,514,4.7,193,27581, Oxford White , Dune , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
764,2021 Ford F-150 XL,19339,SouthWest Ford,3.7,13,4.8,79,47066, Iconic Silver Metallic , Black , Four-wheel Drive ,Diesel ,10-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel
765,2020 Ford F-150 Lariat,18949,Greenway Ford,4.6,3288,4.8,219,58399, Black , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo
766,2020 Ford F-150 XLT,16372,Bill Brown Ford,4.7,766,4.8,219,41990, Black , Black , Four-wheel Drive ,Gasoline ,Automatic,2.7L V6 24V PDI DOHC Twin Turbo
767,2018 Ford Escape SE,49037,Andy Mohr Ford,4.5,1768,4.7,578,23257, Ingot Silver , Charcoal Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo
768,2019 Ford F-350 Limited,16038,Corwin Ford,4.7,766,4.7,48,85989, Stone Gray , Camelback , Four-wheel Drive ,Diesel ,Automatic,Intercooled Turbo Diesel V-8 6.7 L/406
769,2020 Ford F-150 Lariat,18474,Luther North Country Ford Lincoln,4.8,3945,4.8,219,55995, Lead Foot , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo
770,2019 Ford Escape Titanium,37038,Capitol Ford,4.2,71,4.7,264,29334, White Platinum , Medium Light Stone , Four-wheel Drive ,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
771,2019 Ford Fusion Hybrid SE,45199,Bill Brown Ford,4.7,766,4.8,50,22995, Black , Ebony , Front-wheel Drive ,Hybrid ,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid
772,2020 Ford Fusion SE,19624,Royal Oak Ford,4.8,1820,4.8,70,22125, Magnetic , Ebony , Front-wheel Drive ,Gasoline ,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo
773,2018 Ford Explorer XLT,18545,Bell Ford,4.5,396,4.8,265,33450, Magnetic Metallic , Ebony Black , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
774,2019 Ford Mustang GT Premium,17800,Donley Ford - Mount Vernon,4.8,639,4.7,154,46853, Magnetic , Ebony , Rear-wheel Drive ,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC
775,2019 Ford Escape SE,45318,Apple Ford Lincoln Apple Valley,4.7,1606,4.7,264,23799, Magnetic , Charcoal Black , Front-wheel Drive ,Gasoline ,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo
776,2019 Ford Expedition Platinum,47221,Five Star Ford Lewisville,4.9,1663,4.8,62,56000, Agate Black Metallic , Ebony , Rear-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo
777,2018 Ford Expedition Platinum,49948,AutoNation Ford Katy,4.4,2193,4.7,65,51497, Ruby Red Metallic Tinted Clearcoat , – , Rear-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo
778,2020 Ford Edge ST,14555,Wayne Akers Ford,4.4,1399,4.9,141,43821, White , Ebony , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.7L V6 24V GDI DOHC Twin Turbo
779,2019 Ford Edge SEL,37693,Apple Ford Lincoln Apple Valley,4.7,1606,4.7,193,30499, Stone Gray , Ebony , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
780,2019 Ford F-150 XLT,37084,Pat Milliken Ford,4.9,1506,4.8,424,37529, Oxford White , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo
781,2018 Ford F-150 Lariat,45212,Jim Ellis Ford Sandy Springs,4.6,189,4.8,816,46990, Shadow Black , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC
782,2018 Ford F-250 Lariat,36027,Anderson Ford,3.7,8,4.8,81,67333, Stone Gray Metallic , Black , Four-wheel Drive ,Diesel ,6-Speed Automatic,6.7L V8 32V DDI OHV Turbo Diesel
783,2020 Ford Escape Titanium,19367,Broadway Ford Hyundai on Military,4.8,1129,4.6,230,34691, Magnetic , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
784,2019 Ford F-150 Lariat,58445,Lake Ford,4.7,3990,4.8,424,43695, Agate Black Metallic , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo
785,2020 Ford Expedition XLT,23301,Five Star Ford Dallas,4.7,373,4.9,27,52000, Black Metallic , Ebony , Rear-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo
786,2020 Ford F-150 XLT,18213,Grand Prairie Ford,4.4,1311,4.8,219,39997, Magnetic , Black , Rear-wheel Drive ,Gasoline ,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo
787,2020 Ford Escape SEL,51638,Bill Brown Ford,4.7,766,4.6,230,25990, Green , Ebony , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
788,2021 Ford F-150 Limited,19828,Bill Colwell Ford,4.8,450,4.8,79,75500, Antimatter Blue Metallic , Admiral Blue , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo
789,2018 Ford Explorer XLT,35056,Joe Machens Capital City Ford,4.8,6452,4.8,265,36321, Ruby Red Metallic Tinted Clearcoat , Ebony Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
790,2019 Ford Flex SEL,19319,Crest Ford,4.8,523,4.8,50,29000, Oxford White , Charcoal Black , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
791,2019 Ford Edge SEL,20320,Zeigler Ford Lincoln - Elkhart,4.3,154,4.7,193,32984, Black , Ebony , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
792,2019 Ford F-150 Raptor,23398,Sam Pack's Five Star Ford Carrollton,4.8,2389,4.8,424,74500, Magnetic Metallic , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo
793,2019 Ford Expedition XLT,32196,Five Star Ford,4.9,7919,4.8,62,47500, Stone Gray , Medium Stone , Rear-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo
794,2019 Ford Escape Titanium,37122,Apple Ford Lincoln Apple Valley,4.7,1606,4.7,264,29999, White Platinum , Charcoal Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
795,2017 Ford F-350 King Ranch,62737,Murray Ford Superstore,4.8,1138,4.8,90,72990, Blue Jeans Metallic , Java , Four-wheel Drive ,Diesel ,6-Speed Automatic,6.7L V8 32V DDI OHV Turbo Diesel
796,2021 Ford F-150 Lariat,19621,Rowe Ford Lincoln Hyundai,4.8,1448,4.8,79,61491, Blue , – , Four-wheel Drive ,Gasoline ,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo
797,2018 Ford Explorer XLT,63093,Anderson Ford,4.5,408,4.8,265,27699, Ruby Red , Medium Stone , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
798,2018 Ford F-150 Lariat,42199,Lake Ford,4.7,3990,4.8,816,47496, Lightning Blue , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo
799,2021 Ford Ranger Lariat,13210,Rochester Ford,4.6,284,4.8,28,45998, Oxford White , Ebony , Four-wheel Drive ,Gasoline ,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo
800,2018 Ford F-150 Lariat,58700,Lake Ford,4.7,3990,4.8,816,43998, Shadow Black , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC
801,2021 Ford F-150 XLT,9184,Ed Koehn Ford of Wayland,4.4,55,4.8,79,49514, Blue , Medium Dark Slate , Four-wheel Drive ,Gasoline ,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo
802,2019 Ford Escape SE,45400,Varsity Ford,4.9,2264,4.7,264,22250, Black , Charcoal Black , Front-wheel Drive ,Gasoline ,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo
803,2020 Ford Ranger XLT,41918,All Star Ford,4.7,519,4.8,73,39288, Shadow Black , Ebony , Four-wheel Drive ,Gasoline ,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo
804,2019 Ford F-150 Raptor,47259,Larry H. Miller Ford Mesa,4.5,681,4.8,424,74544, Magnetic , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo
805,2021 Ford F-150 XLT,17500,Anderson Ford - Kingman,4.3,96,4.8,79,48450, Iconic Silver Metallic , Medium Dark Slate , Rear-wheel Drive ,Gasoline ,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo
806,2018 Ford EcoSport SE,14100,Apple Ford Lincoln Apple Valley,4.7,1606,4.5,202,22599, Smoke , Ebony Black , Front-wheel Drive ,Gasoline ,6-Speed Automatic,1.0L I3 12V GDI DOHC Turbo
807,2018 Ford Escape SE,53135,Banner Ford,4.4,159,4.7,578,21845, Shadow Black , Charcoal Black , Front-wheel Drive ,Gasoline ,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo
808,2020 Ford Fusion Titanium,64611,Hennessy Ford Lincoln Atlanta,4.5,1346,4.8,70,24900, Oxford White , Ebony , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
809,2020 Ford Edge SEL,63261,Luther North Country Ford Lincoln,4.8,3945,4.9,141,27995, Agate Black , Ebony , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
810,2020 Ford Fusion SE,46029,Mike Castrucci of Alexandria,4.2,95,4.8,70,25674, White , Ebony , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
811,2019 Ford F-150 Lariat,11262,Apple Ford Lincoln Apple Valley,4.7,1606,4.8,424,49999, Blue Jeans Metallic , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC
812,2019 Ford Edge SEL,35112,Varsity Ford,4.9,2264,4.7,193,28310, Burgundy , Dune , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
813,2018 Ford Escape SE,42099,Tallahassee Ford Lincoln,4.3,73,4.7,578,21864, Ingot Silver , Charcoal Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo
814,2017 Ford F-150 Lariat,85370,Five Star Ford Lewisville,4.9,1663,4.8,568,36750, Magnetic Metallic , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo
815,2019 Ford F-150 Platinum,69514,Cleburne Ford,4.7,347,4.8,424,49988, Black , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo
816,2018 Ford F-150 XLT,43139,AutoNation Ford Bellevue,4.5,742,4.8,816,39390, Shadow Black , – , Four-wheel Drive ,Gasoline ,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo
817,2016 Ford F-150 King Ranch,64464,Ken Stoepel Ford,4.8,492,4.6,391,41420, Bronze Fire Metallic , Mesa , Four-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo
818,2020 Ford Edge SEL,11343,Pat Milliken Ford,4.9,1506,4.9,141,31337, Rapid Red Metallic Tinted Clearcoat , Ebony , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
819,2020 Ford Fusion SE,13672,Southgate Ford,4.6,465,4.8,70,24995, Agate Black , Ebony , Front-wheel Drive ,Gasoline ,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo
820,2020 Ford Explorer XLT,54035,Larry H. Miller Ford Mesa,4.5,681,4.5,248,36888, Silver , Ebony , Rear-wheel Drive ,Gasoline ,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo
821,2015 Ford F-150 Lariat,0,Phil Long Ford of Denver,4.7,2619,4.7,357,39991, Tuxedo Black Metallic , Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo
822,2020 Ford Explorer XLT,61852,Grand Prairie Ford,4.4,1311,4.5,248,33359, Iconic Silver Metallic , Ebony , Rear-wheel Drive ,Gasoline ,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo
823,2017 Ford Escape Titanium,58397,Mills Ford Brainerd,4.7,296,4.7,748,22942, Shadow Black , Charcoal Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
824,2021 Honda Pilot Special Edition,10163,Hare Honda,3.9,131,4.8,63,43977, Platinum White Pearl , Black , All-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
825,2020 Ford Mustang EcoBoost Premium,41690,Auto Boutique,4.8,1047,4.9,68,27500, Red , – , Rear-wheel Drive ,Gasoline ,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo
826,2021 Subaru Crosstrek Premium,11508,AutoSavvy Lindon,4.4,121,4.8,77,25500, Cool-Gray Khaki , Black , All-wheel Drive ,Gasoline ,Automatic CVT,2.0L H4 16V GDI DOHC
827,2019 Lexus RX 350 ,29616,EchoPark Automotive New Orleans Delivery Center,2.0,1,4.8,102,40989, Nebula Gray Pearl , Brown , Front-wheel Drive ,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
828,2021 Honda Pilot Special Edition,10563,Ed Martin Honda,4.8,959,4.8,63,43296, Steel Sapphire Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic,Regular Unleaded V-6 3.5 L/212
829,2018 Toyota Tundra SR5,43345,Driveline Used Cars Murrieta,4.1,34,4.8,198,37700, Cement , Black , Rear-wheel Drive ,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC
830,2020 Acura MDX 3.5L,20803,Rusnak Volvo Cars,4.8,1240,4.9,50,38483, Majestic Black Pearl , Ebony , Front-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
831,2017 Acura ILX w/Premium Pkg,45830,AE of Miami,3.5,63,4.7,38,13950, Black , Ebony , Front-wheel Drive ,Gasoline ,8-Speed Automatic with Auto-Shift,2.4L I4 16V GDI DOHC
832,2019 Jeep Cherokee Latitude Plus,21870,MotorWorld Pre-Owned,4.7,1800,4.6,568,27500, Diamond Black , Black , Four-wheel Drive ,Gasoline ,9-Speed Automatic,2.4L I4 16V MPFI SOHC
833,2018 Subaru Crosstrek 2.0i Premium,61053,NW Group Auto Sales,1.0,2,4.8,343,24921, Crystal White Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,2.0L H4 16V GDI DOHC
834,2021 Honda Pilot Special Edition,22250,Andy Mohr Honda,4.5,216,4.8,63,43969, Steel Sapphire Metallic , Gray , All-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
835,2015 BMW 328 i,48478,Ferco Motors,3.4,48,4.7,107,15899, White , Brown , Rear-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L 4-Cylinder DOHC 16V Turbocharged
836,2020 Volkswagen Tiguan 2.0T S,34076,Shottenkirk Toyota of Weatherford,4.2,1630,4.7,59,22617, Pure White , Titan Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
837,2021 Chrysler 300 S,19229,Auto Boutique,4.8,1047,5.0,3,30000, Gloss Black , Black , Rear-wheel Drive ,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC
838,2020 Jeep Cherokee Limited,12286,Eide Chrysler,4.7,202,4.8,152,32000, Granite Crystal Clearcoat Metallic , Black , Four-wheel Drive ,Gasoline ,9-Speed Automatic,3.2L V6 24V MPFI DOHC
839,2021 Subaru Forester Sport,10859,AutoSavvy Boise,4.6,96,4.9,109,29500, Ice Silver Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,2.5L H4 16V GDI DOHC
840,2017 Acura MDX 3.5L,57107,Frank Leta Acura,4.6,383,4.6,133,31895, Crystal Black Pearl , Parchment , All-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
841,2018 Ford F-150 Lariat,32929,Giant Chevrolet,4.8,131,4.8,816,49985, Shadow Black , Black , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo
842,2020 Nissan Murano SV,41010,EchoPark Automotive Johnson City Delivery Center,3.7,3,4.9,76,27289, Deep Blue Pearl , Graphite , Front-wheel Drive ,Gasoline ,Automatic CVT,3.5L V6 24V MPFI DOHC
